기관구분,자치구,행정동,행정동코드,시설명,도로명주소,위도,경도
병원,금천구,독산1동,11180520.0,삼대한방병원,"서울특별시 금천구 가산로 70, A동 3,4,5층 (독산동)",37.472572289340505,126.8960486044957
병원,강북구,번1동,11090600.0,365매일한방병원,"서울특별시 강북구 오패산로 414, 2~4층 (번동)",37.63764962023234,127.02635879128192
병원,송파구,삼전동,11240640.0,서울오브치과병원,"서울특별시 송파구 백제고분로 196, 4층~5층 (삼전동)",37.5039526604933,127.08830168684804
병원,송파구,가락본동,11240650.0,더힐병원,"서울특별시 송파구 송이로 81, 지하2층~지상7층층 (가락동)",37.498771884096485,127.1203669938123
병원,성북구,종암동,11080840.0,한마음한방병원,"서울특별시 성북구 종암로 129, 청한빌딩 4,5층 (종암동)",37.60143997237407,127.03272035666213
병원,도봉구,쌍문3동,11100530.0,의료법인한전의료재단 한일병원,"서울특별시 도봉구 우이천로 308, 한일병원 (쌍문동)",37.64591606837779,127.0287305950262
병원,구로구,고척2동,11170620.0,아이비어린이병원,"서울특별시 구로구 목동남로 2, B1~B2, 2~8층 (고척동)",37.50666200334863,126.8604857630204
병원,강남구,삼성1동,11230580.0,청담해리슨병원,"서울특별시 강남구 삼성로 646, 마디빌딩 B3~B1,2~9층 (삼성동)",37.51770433320361,127.05121257924954
병원,노원구,공릉1동,11110790.0,모아한방병원,"서울특별시 노원구 동일로 987, 태릉마이크로병원건물 2,5,6,7층 (공릉동)",37.6182578557147,127.0749958348889
병원,서초구,서초2동,11220520.0,광덕안정한방병원,"서울특별시 서초구 강남대로 309, 코리아비지니스센타 2층 (서초동)",37.490591002566255,127.03045143421944
병원,중구,황학동,11020670.0,연세스위트치과병원,"서울특별시 중구 퇴계로 447, 221~213호 (황학동, 황학 아크로타워)",37.5661715598295,127.021909342613
병원,송파구,삼전동,11240640.0,엠에스병원,"서울특별시 송파구 삼학사로 53, 태영빌딩 1~7층 (삼전동)",37.502085045905886,127.09666523828552
병원,광진구,구의1동,11050600.0,오석한방병원,"서울특별시 광진구 자양로 116, 301~307호,310~312호 (구의동, 웰츠타워)",37.53822666137779,127.0838689174102
병원,광진구,자양2동,11050650.0,편안한요양병원,"서울특별시 광진구 자양로 38, 편안한요양병원 (자양동)",37.53159819221863,127.0864816959681
병원,송파구,방이2동,11240580.0,포레메디한방병원,"서울특별시 송파구 오금로 129, 지하1층~6층 (방이동)",37.51172118603176,127.10963393856044
병원,송파구,잠실3동,11240800.0,더바름치과병원,"서울특별시 송파구 석촌호수로 61, 트리지움상가 201호 (잠실동)",37.5106417899682,127.08622683394096
병원,성동구,용답동,11040700.0,성동필한방병원,"서울특별시 성동구 천호대로 282, 남주빌딩 2~5층 (용답동)",37.56678407540526,127.0521247255276
병원,송파구,삼전동,11240640.0,강남푸른숲한방병원,"서울특별시 송파구 삼전로 42, 지하1~6층 (삼전동)",37.50261566692876,127.0870267265184
병원,송파구,오금동,11240600.0,오쿨리한방병원,"서울특별시 송파구 위례성대로22길 27, 데코빌딩 지하3층~4층층 (오금동)",37.50778171197537,127.13037685273046
병원,마포구,아현동,11140780.0,위비앙병원,서울특별시 마포구 신촌로 240 (아현동),37.55692402866297,126.95244229221468
병원,강남구,청담동,11230780.0,청담병원,"서울특별시 강남구 삼성로147길 46 (청담동, 청담병원 지하1층, 1층일부, 2층~6층)",37.52067111087304,127.04563915239316
병원,서초구,서초2동,11220520.0,유디치과병원,"서울특별시 서초구 강남대로 309, 코리아비지니스센타 3층 (서초동)",37.490591002566255,127.03045143421944
병원,송파구,위례동,11240820.0,365다시재한방병원,"서울특별시 송파구 위례서로 248, 3층 일부, 4층 (거여동)",37.48661305717752,127.14225607374745
병원,송파구,송파1동,11240610.0,빠른병원,"서울특별시 송파구 백제고분로 405, 유니온테크송파빌딩 (송파동)",37.50747054757078,127.1096802756819
병원,금천구,독산3동,11180540.0,금천수병원,"서울특별시 금천구 남부순환로 1400, 1층~9층 (독산동)",37.48001046173416,126.90649238668696
병원,강서구,우장산동,11160740.0,유광사여성병원,서울특별시 강서구 강서로 194 (화곡동),37.5436496848262,126.83892357743994
병원,강서구,방화2동,11160710.0,강서바른세상병원,"서울특별시 강서구 금낭화로 9, 바른세상병원 1~7층 (방화동)",37.566117611837065,126.81158635861712
병원,강서구,화곡3동,11160580.0,힘찬하나로한방병원,"서울특별시 강서구 강서로 173, 터보빌딩 7,8,9층 (화곡동)",37.54193375693515,126.83964177280129
병원,강서구,우장산동,11160740.0,서울큰나무병원,"서울특별시 강서구 강서로 206, 1층일부,2~6층 (화곡동)",37.5445292071438,126.8380416255618
병원,서초구,서초3동,11220530.0,올바로병원,"서울특별시 서초구 명달로 102, 서원빌딩 1-6층 (서초동)",37.48622182126231,127.00445915353056
병원,동작구,사당2동,11200730.0,내이처럼치과병원,"서울특별시 동작구 동작대로27다길 26, 2층 (사당동, 사당동 주상복합)",37.48635226009572,126.98023228273657
병원,종로구,사직동,11010530.0,아미나요양병원,"서울특별시 종로구 경희궁길 26, 썬타워빌딩 지하1층, 지상2,3,4,5,6,7층 (신문로2가)",37.57226246918836,126.97101594818623
병원,송파구,방이1동,11240570.0,다나움요양병원,"서울특별시 송파구 가락로 278, 지하1층~지상6층 (방이동)",37.51245047232692,127.1198679360487
병원,송파구,위례동,11240820.0,서울세계로병원,"서울특별시 송파구 위례서로 248, 지하1층, 2층, 5~12층 (거여동)",37.48661305717752,127.14225607374745
병원,동대문구,장안1동,11060870.0,린여성병원,"서울특별시 동대문구 답십리로 266, 파워스빌딩 (장안동)",37.57223388228153,127.0698356002003
병원,서대문구,홍은2동,11130680.0,신촌힐링요양병원,"서울특별시 서대문구 모래내로 330, 미도빌딩 (홍은동)",37.57975491790869,126.93391873938307
병원,마포구,상암동,11140740.0,푸르메재단 넥슨어린이재활병원,"서울특별시 마포구 월드컵북로 494, 지하1층~7층 (상암동, 푸르메재단넥슨어린이재활병원)",37.58466190142973,126.88056230857384
병원,구로구,구로5동,11170560.0,아름제일병원,"서울특별시 구로구 새말로 94, 2~6층, 9층 / 새말로 110 지하1층동 3~6층 (구로동)",37.50546535666254,126.8904604973846
병원,송파구,가락본동,11240650.0,송파드림재활병원,"서울특별시 송파구 송이로 111, B3-6층 (가락동, 청석빌딩)",37.49671712689333,127.12220549225488
병원,마포구,서강동,11140760.0,마포척한방병원,"서울특별시 마포구 와우산로 48, 로하스타워 2층 (상수동)",37.54852989561311,126.92341856586248
병원,마포구,서교동,11140660.0,메디람한방병원,"서울특별시 마포구 양화로 119, 디키즈코리아 B1~6층 (서교동)",37.55437474822905,126.91981621716484
병원,마포구,성산1동,11140720.0,마포요양병원,"서울특별시 마포구 성산로4길 33, 마포요양병원 지하1~5층 (성산동)",37.56378706275814,126.9084722717997
병원,송파구,가락본동,11240650.0,염창환병원,"서울특별시 송파구 오금로 296, 재정빌딩 지하1층~지상5층 (가락동)",37.503565632982585,127.12525193456604
병원,성북구,정릉1동,11080620.0,새마음요양병원,서울특별시 성북구 동소문로 215 (정릉동),37.60136181122858,127.02160056578596
병원,노원구,공릉1동,11110790.0,서울미르한방병원,"서울특별시 노원구 동일로197길 11, 공삼빌딩 2,3,4층 (공릉동)",37.62848183841204,127.07069022301292
병원,송파구,문정2동,11240690.0,새숨병원,"서울특별시 송파구 정의로8길 4, KDG70타워 2,3,4층 (문정동)",37.485699,127.1157087
병원,노원구,상계2동,11110660.0,그레이스힐 요양병원,"서울특별시 노원구 노원로 461, 대감프라자빌딩 3,4,5,6층 (상계동)",37.65733714894028,127.06544834041334
병원,금천구,시흥1동,11180570.0,녹십자요양병원,"서울특별시 금천구 시흥대로 202, 3,4층 (시흥동, 대의빌딩)",37.452029895135865,126.90198564805534
병원,강남구,압구정동,11230770.0,포레스트요양병원,"서울특별시 강남구 도산대로 209, 포레스트요양병원 (신사동)",37.52053471108035,127.02937822948324
병원,강남구,개포4동,11230710.0,소우주한방병원,서울특별시 강남구 논현로16길 15 (개포동),37.4766482389231,127.0475045065828
병원,강서구,등촌3동,11160540.0,경희생생한방병원,"서울특별시 강서구 공항대로41길 34, 플러스존 3,4층 (등촌동)",37.55930122582949,126.84573087876684
병원,중구,신당동,11020690.0,참바로병원,"서울특별시 중구 다산로 258, 리마크빌 동대문 2,3층 (흥인동)",37.56603426977059,127.01664360788732
병원,강동구,성내3동,11250670.0,달려라병원,"서울특별시 강동구 천호대로 1110, 지하5~지상9층 (성내동)",37.53473204016915,127.13475876658198
병원,송파구,가락본동,11240650.0,강남센트럴요양병원,"서울특별시 송파구 송이로 156, 태정타워 (가락동)",37.49300658533139,127.12455104511692
병원,강동구,성내1동,11250650.0,더셀채원병원,"서울특별시 강동구 성내로 66, 채원자연통합병원빌딩 (성내동)",37.52766285616698,127.12703536499322
병원,동대문구,용신동,11060810.0,왕십리휴병원,"서울특별시 동대문구 무학로 88 (용두동, 지하2~지상8층)",37.57205519039248,127.03101214053508
병원,중구,다산동,11020700.0,유치과병원,"서울특별시 중구 다산로 175, 3층 (신당동, 명덕빌딩)",37.55929267318969,127.0128410320124
병원,강남구,논현2동,11230530.0,나누리병원,"서울특별시 강남구 언주로 731, 나누리병원 (논현동)",37.52029281143691,127.03401314452456
병원,강동구,길동,11250740.0,남기세병원,서울특별시 강동구 천호대로 1133 (길동),37.534696448474094,127.13750827543984
병원,영등포구,양평2동,11190620.0,대명요양병원,"서울특별시 영등포구 양평로 99, 지하2, 6~9층 (양평동4가, 대명빌딩)",37.53644941758196,126.89605830712073
병원,송파구,마천2동,11240560.0,더사랑요양병원,"서울특별시 송파구 마천로 227, 보은빌딩 (마천동)",37.50063244704627,127.14313991264052
병원,노원구,상계2동,11110660.0,희망요양병원,서울특별시 노원구 상계로26길 7 (상계동),37.65822717241788,127.07088438385384
병원,송파구,잠실6동,11240770.0,미래본병원,"서울특별시 송파구 송파대로 562, 2,3,8층 (신천동, 한빛프라자,삼성웰리스아파트)",37.515331877270086,127.09954217223247
병원,영등포구,양평1동,11190610.0,한강수병원,"서울특별시 영등포구 영등포로 83, 한강수병원 (양평동1가)",37.52243165909519,126.890864733611
병원,도봉구,방학3동,11100570.0,스카이요양병원,서울특별시 도봉구 방학로 177 (방학동),37.66201754665413,127.0324565398722
병원,양천구,신정4동,11150720.0,목동제일여성병원,서울특별시 양천구 중앙로 300 (신정동),37.523025262453736,126.8518178848256
병원,강동구,길동,11250740.0,강동한방병원,서울특별시 강동구 양재대로 1556 (길동),37.54443443419943,127.14273059416068
병원,서대문구,신촌동,11130750.0,잎사귀치과병원,"서울특별시 서대문구 명물길 32, 준성빌딩 2,3층 (창천동)",37.55807675494498,126.9384425644048
병원,양천구,신정3동,11150660.0,서울특별시서남병원,서울특별시 양천구 신정이펜1로 20 (신정동),37.5118956354363,126.83315718364372
병원,동작구,사당1동,11200630.0,연세바른병원,"서울특별시 동작구 사당로 300, 2?4층일부및3  층 (사당동, 이수자이)",37.48443231883111,126.98046490051514
병원,구로구,개봉1동,11170720.0,의료법인 미소들노인전문병원,"서울특별시 구로구 고척로21나길 88-41 (개봉동, 미소들병원)",37.50293707961231,126.84115471296523
병원,구로구,구로5동,11170560.0,재단법인 제중의료복지재단 제중요양병원,"서울특별시 구로구 새말로 60, 제중요양병원 지하1,2/1~10층 (구로동)",37.50332211232156,126.88669944104043
병원,강남구,논현2동,11230530.0,리봄한방병원,"서울특별시 강남구 학동로50길 7, 2~4,5(일부)층 (논현동)",37.51625788982547,127.04006136083552
병원,서초구,방배2동,11220630.0,서초프라임요양병원,서울특별시 서초구 방배천로2길 22 (방배동),37.47672815563348,126.9839058602938
병원,은평구,역촌동,11120740.0,리드힐병원,"서울특별시 은평구 연서로 10, 지하2~지상9층 (역촌동)",37.599796567036734,126.91644662233467
병원,송파구,문정2동,11240690.0,민트병원,"서울특별시 송파구 정의로8길 7, 한스빌딩 1~4층 (문정동)",37.4862139,127.1159205
병원,마포구,용강동,11140590.0,서울연세병원,"서울특별시 마포구 토정로 271, 대현빌딩 지하1층,지상2~6층 (용강동)",37.54247207664378,126.94030325054476
병원,강남구,도곡1동,11230660.0,서울본브릿지병원,"서울특별시 강남구 도곡로 214, 롤스웰빌딩,지하2층, 지하1층, 지상1층 일부, 지상2~7층  (도곡동)",37.492468202341335,127.04242919711317
병원,강서구,발산1동,11160670.0,이화여자대학교의과대학부속서울병원,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",37.55759638161387,126.83617593807703
병원,영등포구,신길3동,11190650.0,재단법인한국산업보건환경연구소부설 해상병원,서울특별시 영등포구 신길로 173 (신길동),37.50760600148129,126.91067487814568
병원,성동구,왕십리도선동,11040710.0,재단법인베스티안재단베스티안서울병원,서울특별시 성동구 왕십리로 382 (하왕십리동),37.56509690431463,127.02803301119395
병원,중구,광희동,11020590.0,국립중앙의료원,"서울특별시 중구 을지로 245, 국립중앙의료원 (을지로6가)",37.56742365409063,127.0060107375618
병원,양천구,신정4동,11150720.0,목동자생한방병원,서울특별시 양천구 신월로 393 (신정동),37.52267691624339,126.86475525730788
병원,노원구,상계2동,11110660.0,다인치과병원,"서울특별시 노원구 노해로 507, 5층 (상계동, 와우쇼핑몰)",37.65533922884487,127.06376123799636
병원,송파구,가락본동,11240650.0,서울힐링요양병원,"서울특별시 송파구 중대로 191, 서울힐링요양병원 (가락동)",37.49908185503724,127.12568443173107
병원,송파구,가락본동,11240650.0,혜민안과병원,서울특별시 송파구 중대로 122 (가락동),37.49381989454385,127.1219424377959
병원,강남구,도곡1동,11230660.0,강남제이에스병원,"서울특별시 강남구 도곡로 122, 제이에스빌딩 (도곡동)",37.48993094141321,127.03373727746173
병원,광진구,자양4동,11050670.0,서울프라임병원,"서울특별시 광진구 동일로 92-1, B1~2, 2~7층 (자양동)",37.54079154236,127.06368472426732
병원,강남구,역삼2동,11230650.0,하나이비인후과병원,"서울특별시 강남구 역삼로 245, 지하2층일부 1층일부 2~7층 (역삼동)",37.497931811553855,127.04299551456494
병원,성북구,정릉2동,11080630.0,의료법인참예원의료재단 성북참요양병원,서울특별시 성북구 북악산로1길 71 (정릉동),37.59760667895465,127.00532150563238
병원,양천구,목5동,11150710.0,이화여자대학교의과대학부속목동병원,서울특별시 양천구 안양천로 1071 (목동),37.536491263092174,126.88626867387087
병원,강동구,길동,11250740.0,성심의료재단강동성심병원,서울특별시 강동구 성안로 150 (길동),37.53612378021169,127.13524404280432
병원,성동구,왕십리도선동,11040710.0,연세슬기병원,서울특별시 성동구 무학로2길 8 (도선동),37.5642920285737,127.03067989435398
병원,노원구,공릉2동,11110560.0,한국원자력의학원원자력병원,"서울특별시 노원구 노원로 75, 한국원자력의학원 (공릉동)",37.62839823190402,127.08227026516887
병원,강남구,논현1동,11230520.0,자생한방병원,"서울특별시 강남구 강남대로 536, 자생한방병원 (논현동)",37.51005131939341,127.02231606280678
병원,서초구,반포4동,11220600.0,강남요양병원,서울특별시 서초구 서초중앙로 197 (반포동),37.499388379508936,127.01208000932893
병원,강남구,논현1동,11230520.0,비에비스나무병원,"서울특별시 강남구 논현로 627, 유현빌딩 지하2,1~9,11층 (논현동)",37.50973494497402,127.0322051473551
병원,강서구,염창동,11160510.0,핑크힐병원,서울특별시 강서구 양천로 712 (염창동),37.54946838044878,126.87487466715318
병원,강남구,삼성1동,11230580.0,(의)가산의료재단 광동병원,서울특별시 강남구 봉은사로 612 (삼성동),37.51426020918789,127.06213130421528
병원,중랑구,망우본동,11070730.0,서울라본병원,서울특별시 중랑구 망우로 476 (망우동),37.60032237204149,127.10509133229128
병원,금천구,시흥1동,11180570.0,희명병원,서울특별시 금천구 시흥대로 244 (시흥동),37.45572366085485,126.9006227200128
병원,광진구,화양동,11050530.0,에스(S)리더치과병원,"서울특별시 광진구 능동로 103, 3.4층 (화양동)",37.54037799034404,127.07052546362304
병원,관악구,청룡동,11210800.0,서울센트럴병원,"서울특별시 관악구 남부순환로 1814, 대연빌딩 3,4,8,9층 (봉천동)",37.481126889724734,126.9515777341313
병원,강서구,등촌3동,11160540.0,새빛요양병원,"서울특별시 강서구 화곡로61길 109, 2,3층 (등촌동)",37.55828757196902,126.84631567231548
병원,강남구,압구정동,11230770.0,수플란트치과병원,"서울특별시 강남구 선릉로 823, 3층 (신사동)",37.52560930806387,127.03929072282756
병원,은평구,대조동,11120580.0,서울병원,서울특별시 은평구 진흥로 191 (대조동),37.60882787319249,126.93073553490976
병원,강서구,공항동,11160690.0,우리들병원,서울특별시 강서구 하늘길 70 (과해동),37.56181073703493,126.7986585358708
병원,중랑구,신내1동,11070690.0,서울특별시서울의료원,서울특별시 중랑구 신내로 156 (신내동),37.61298161304309,127.09796876718062
병원,강동구,상일1동,11250760.0,강동경희대학교치과병원,서울특별시 강동구 동남로 892 (상일제1동),37.55323063432135,127.1574066974424
병원,강남구,일원본동,11230720.0,삼성서울병원,"서울특별시 강남구 일원로 81 (일원동, 삼성의료원)",37.4903445,127.0895902
병원,송파구,가락본동,11240650.0,의료법인마리아의료재단마리아병원,"서울특별시 송파구 송이로 152, 마리아 의료재단 새병원 (가락동)",37.49326728828616,127.12442492948662
병원,송파구,삼전동,11240640.0,강남수병원,서울특별시 송파구 삼전로2길 11 (삼전동),37.50133437901623,127.086152115197
병원,강서구,발산1동,11160670.0,서울대효병원,"서울특별시 강서구 강서로47가길 33, 덕산빌딩 2,3,4,5,6층 (내발산동)",37.55098278244267,126.83576618070752
병원,용산구,이촌1동,11030630.0,금강아산병원(재단법인 아산사회복지재단),서울특별시 용산구 이촌로 318 (이촌동),37.51760987475512,126.9819493416086
병원,강남구,역삼1동,11230640.0,서울페이스21치과병원,"서울특별시 강남구 강남대로 390, 미진프라자 21층 (역삼동)",37.49784647983288,127.0286370353704
병원,동대문구,장안2동,11060880.0,코리아병원,서울특별시 동대문구 장한로 143 (장안동),37.57321244164865,127.07149814686466
병원,강남구,대치1동,11230600.0,연치과병원,"서울특별시 강남구 남부순환로 2941, 대치탑프라자 2층 (대치동)",37.49422723314922,127.06178498953348
병원,마포구,합정동,11140680.0,혜당한방병원,"서울특별시 마포구 독막로 32, A동 지1,123457층 (합정동)",37.54807501655534,126.916790891365
병원,동작구,신대방2동,11200700.0,서울특별시보라매병원,서울특별시 동작구 보라매로5길 20 (신대방동),37.49377197280749,126.92429603375932
병원,강남구,역삼1동,11230640.0,차의과학대학교 강남차병원,"서울특별시 강남구 논현로 566, 강남차병원(역삼동650-9, 606-4, 605외2필지(지하7층~지하1층, 지상2층~7층)) (역삼동)",37.50690545283423,127.0344841892408
병원,종로구,무악동,11010570.0,세란병원,서울특별시 종로구 통일로 256 (무악동),37.575178357495865,126.957474953426
병원,서대문구,충현동,11130730.0,서울중앙요양병원,서울특별시 서대문구 충정로 71-5(충정로2가),37.56520160325522,126.96546279085403
병원,강동구,천호2동,11250730.0,강동성모요양병원,"서울특별시 강동구 올림픽로80길 31, 로뎀빌딩 (천호동)",37.5435272416223,127.12719817640834
병원,영등포구,양평2동,11190620.0,서울은빛요양병원,서울특별시 영등포구 양평로22사길 9 (양평동5가),37.540843595722784,126.89497458850026
병원,은평구,응암1동,11120590.0,본서부병원,서울특별시 은평구 은평로 133 (응암동),37.60097090359689,126.92258836336472
병원,동대문구,답십리2동,11060860.0,하늘병원,"서울특별시 동대문구 천호대로 317, 하늘병원 (답십리동)",37.56527052865876,127.05547390201224
병원,강서구,등촌3동,11160540.0,로고스치과병원,"서울특별시 강서구 공항대로 281, 3층 (등촌동)",37.55883306963682,126.83884969321666
병원,강동구,둔촌2동,11250710.0,한국보훈복지의료공단 중앙보훈병원,서울특별시 강동구 진황도로61길 53 (둔촌동),37.52969729720651,127.14771698854928
병원,광진구,화양동,11050530.0,건국대학교병원,서울특별시 광진구 능동로 120-1 (화양동),37.54044282217736,127.0721067938058
병원,중랑구,망우본동,11070730.0,장스여성병원,"서울특별시 중랑구 용마산로117길 49, 장스여성병원 비동 (7층 일부제외)동 (망우동)",37.59972706716866,127.09757967480827
병원,중랑구,중화1동,11070610.0,디앤에프병원,"서울특별시 중랑구 봉화산로 64 (중화동, 디엔에프병원)",37.60147344027082,127.08148173702672
병원,영등포구,영등포동,11190740.0,마리아성모요양병원,"서울특별시 영등포구 영중로 122 (영등포동8가, 일이빌딩)",37.52714573199109,126.90591779924324
병원,종로구,이화동,11010640.0,서울대학교치과병원,서울특별시 종로구 대학로 101 (연건동),37.57915672442229,126.99879638540196
병원,영등포구,신길1동,11190630.0,성애의료재단 성애병원,"서울특별시 영등포구 여의대방로53길 22 (신길동, 성애병원)",37.51206030656687,126.92278040888776
병원,중랑구,면목2동,11070520.0,팔팔병원,"서울특별시 중랑구 동일로 679 (면목동, 88병원)",37.59092636671237,127.07971680266633
병원,광진구,자양4동,11050670.0,경희생생한방병원,"서울특별시 광진구 동일로 82-1, 생생한방병원 지하1~5층 (자양동)",37.53994282237752,127.06310046449356
병원,중랑구,망우본동,11070730.0,마인드웰병원,"서울특별시 중랑구 망우로 403, 삼부빌딩 5~7층 (망우동)",37.599555737019415,127.09692786326193
병원,영등포구,영등포동,11190740.0,신화요양병원,서울특별시 영등포구 영중로 100 (영등포동7가),37.52516913817103,126.90588496862964
병원,은평구,갈현2동,11120560.0,은평연세병원,서울특별시 은평구 연서로 177 (갈현동),37.61470765832938,126.91743669795564
병원,성동구,용답동,11040700.0,굿모닝요양병원,"서울특별시 성동구 천호대로 436, 2~7층 (용답동)",37.56072975150466,127.06722294833864
병원,강남구,논현2동,11230530.0,강남을지대학교병원,"서울특별시 강남구 도산대로 202, 강남을지병원 B2~9층 (논현동)",37.51941069088255,127.02858461974364
병원,서대문구,연희동,11130760.0,강북연세요양병원,서울특별시 서대문구 성산로 335 (연희동),37.56613140724468,126.92757644894984
병원,강남구,도곡1동,11230660.0,메디움강남요양병원,서울특별시 강남구 강남대로 276 (도곡동),37.48803354068427,127.032839210033
병원,서초구,방배1동,11220620.0,의료법인 청해의료재단 제일병원,서울특별시 서초구 서초대로 116 (방배동),37.48782982765468,126.99507681422766
병원,종로구,이화동,11010640.0,서울대학교병원,서울특별시 종로구 대학로 101 (연건동),37.57915672442229,126.99879638540196
병원,은평구,녹번동,11120510.0,은평포레스트한방병원,"서울특별시 은평구 통일로 636, 은평 미드스퀘어 4,5층 (녹번동)",37.60347618000581,126.93533551270356
병원,영등포구,문래동,11190760.0,서울삼성요양병원,"서울특별시 영등포구 선유로 51, 파인그라드빌딩 b1~8층 (문래동6가)",37.51858321507321,126.88874306379992
병원,종로구,교남동,11010580.0,서울적십자병원,"서울특별시 종로구 새문안로 9, 적십자병원 (평동)",37.56738865626762,126.9669834278624
병원,강남구,삼성1동,11230580.0,지앤지병원,"서울특별시 강남구 영동대로 626, 2~10층 (삼성동, GNG병원빌딩)",37.516258014970106,127.05969098605183
병원,관악구,청룡동,11210800.0,강남효요양병원,서울특별시 관악구 남부순환로 1704 (봉천동),37.48301399317782,126.93935363835436
병원,영등포구,대림1동,11190700.0,한림대학교 강남성심병원,"서울특별시 영등포구 신길로 1 (대림동, 강남성심병원)",37.49330067202607,126.9087003592346
병원,성북구,보문동,11080610.0,성북웰니스요양병원,서울특별시 성북구 보문로 86 (보문동4가),37.5830116861255,127.02097929071388
병원,성동구,성수2가3동,11040680.0,서울효사랑요양병원,서울특별시 성동구 동일로 93 (성수동2가),37.54116084172642,127.06306187026924
병원,강동구,둔촌2동,11250710.0,한국보훈복지의료공단 서울요양병원,"서울특별시 강동구 진황도로61길 53, 서울요양병원 (둔촌동)",37.52969729720651,127.14771698854928
병원,서초구,서초1동,11220510.0,모커리한방병원,"서울특별시 서초구 서초대로 338, 프로비스타 지하1층 지상2~8층 (서초동)",37.49481571276698,127.01862883043108
병원,양천구,목1동,11150510.0,힘찬병원,"서울특별시 양천구 신목로 120 (목동, 힘찬병원)",37.52494784263153,126.87689168452413
병원,강남구,압구정동,11230770.0,두발로병원,"서울특별시 강남구 압구정로30길 45, 2~4층 (신사동)",37.524342594301,127.02941112493843
병원,강남구,청담동,11230780.0,청담힐요양병원,"서울특별시 강남구 영동대로 713, 9~14층 (청담동)",37.52141330464899,127.05571513394476
병원,영등포구,신길1동,11190630.0,어울림병원,"서울특별시 영등포구 영등포로 386 (신길동, 동인빌딩)",37.51337120019997,126.9210045830172
병원,노원구,상계2동,11110660.0,노원자생한방병원,"서울특별시 노원구 노해로 507, 7,8층 (상계동, 와우쇼핑몰)",37.65533922884487,127.06376123799636
병원,강남구,논현2동,11230530.0,미니쉬치과병원,"서울특별시 강남구 언주로 728, 2~5,7~10층 (논현동)",37.51985632819077,127.03488577503512
병원,강남구,압구정동,11230770.0,노블케어요양병원,"서울특별시 강남구 언주로 858, 1관, 2관동 (신사동)",37.52694020691065,127.03398249647132
병원,노원구,상계6·7동,11110770.0,정석병원,"서울특별시 노원구 노해로 502, 2층, 3층, 5층 (상계동)",37.65445067259594,127.0636913135842
병원,중랑구,묵1동,11070640.0,의료법인한국의료재단프라임병원,서울특별시 중랑구 공릉로 76 (묵동),37.61723225927648,127.07946960608156
병원,영등포구,여의동,11190540.0,가톨릭대학교 여의도성모병원,"서울특별시 영등포구 63로 10, 여의도성모병원 (여의도동)",37.51808552235371,126.93658824172374
병원,송파구,마천2동,11240560.0,송파그랜드요양병원,"서울특별시 송파구 마천로 238, 윤진프라자타워 (마천동)",37.4996572455951,127.14377562603178
병원,강서구,등촌1동,11160520.0,서울고든병원,"서울특별시 강서구 양천로 600, 파인블루빌딩 지하1층,2,7,8층 ,9,10호 (등촌동)",37.55551487441904,126.86468932900652
병원,서초구,양재1동,11220660.0,참포도나무병원,서울특별시 서초구 바우뫼로35길 32 (양재동),37.479929648834506,127.03866949627516
병원,구로구,오류2동,11170730.0,삼성미래여성병원,"서울특별시 구로구 서해안로 2296, 삼성미래여성병원 (오류동)",37.49123222389213,126.84042509322508
병원,구로구,구로3동,11170540.0,참튼튼병원,"서울특별시 구로구 시흥대로 547, 금강빌딩 지하1,2~10층(구로동), 디지털로32가길 25, 티타운빌딩 B102,103,205,206,302 (구로동)",37.48215543850623,126.90037049926283
병원,성북구,길음2동,11080680.0,사회복지법인 성가소비녀회 성가복지병원,서울특별시 성북구 종암로 191 (하월곡동),37.606874206494176,127.03074880913005
병원,금천구,독산3동,11180540.0,실버한방병원,서울특별시 금천구 독산로 362 (독산동),37.47905970020065,126.90416789873048
병원,은평구,응암3동,11120730.0,내일한방병원,"서울특별시 은평구 응암로 267, 정원빌딩 (응암동)",37.59590297488182,126.91866959758195
병원,서초구,서초1동,11220510.0,365엠씨(mc)병원,"서울특별시 서초구 서초중앙로 126, 서울365mc병원 지하1층, 2~13층 (서초동)",37.492992445308914,127.01411659582789
병원,은평구,녹번동,11120510.0,연세노블병원,서울특별시 은평구 서오릉로 37 (녹번동),37.60405968512235,126.92447411268846
병원,노원구,상계2동,11110660.0,노원 강북예치과병원,"서울특별시 노원구 노해로81길 5-6, 노원스퀘어 5-7층 (상계동)",37.65522766166216,127.0624911812274
병원,중랑구,망우본동,11070730.0,러스크서울병원,서울특별시 중랑구 망우로 470 (망우동),37.60007969468303,127.10433615705338
병원,강북구,번1동,11090600.0,서울현대병원,"서울특별시 강북구 도봉로 374 (번동, 서울현대병원)",37.64025069320109,127.02856705709942
병원,양천구,신월6동,11150620.0,라온휴한방병원,"서울특별시 양천구 신월로 164, 승일뷰티타워2 8~9층 (신월동)",37.51770785854428,126.8420061525411
병원,서초구,반포1동,11220570.0,고도일병원,"서울특별시 서초구 강남대로 505 (반포동, 고도일 병원)",37.50702527570398,127.02276959220131
병원,노원구,공릉1동,11110790.0,방병원,"서울특별시 노원구 동일로 989, 1~9층 (공릉동)",37.61841774212556,127.0750068038326
